zipcode,order,sorder,trend,AIC,BIC,CVRMSE
20018,"(2, 0, 0)","(2, 1, 2, 12)",,2813.6,2835.7,5820607499113.1
20018,"(2, 0, 1)","(0, 0, 0, 12)",,3255.1,3268.5,106529.1
20018,"(2, 0, 1)","(0, 0, 1, 12)",,3019.3,3035.7,72733.5
20018,"(2, 0, 1)","(0, 0, 2, 12)",,2970.5,2989.8,2.030950383175318e+45
20018,"(2, 0, 1)","(0, 1, 0, 12)",,3234.8,3247.9,111075.8
20018,"(2, 0, 1)","(0, 1, 1, 12)",,3505.5,3521.6,87419.9
20018,"(2, 0, 1)","(0, 1, 2, 12)",,3600.9,3619.9,340618.7
20018,"(2, 0, 1)","(1, 0, 0, 12)",,3020.0,3036.5,96352.7
20018,"(2, 0, 1)","(1, 0, 1, 12)",,3253.6,3273.4,107460.2
20018,"(2, 0, 1)","(1, 0, 2, 12)",,3648.1,3670.7,365472.5
20018,"(2, 0, 1)","(1, 1, 0, 12)",,2977.9,2994.0,84464.5
20018,"(2, 0, 1)","(1, 1, 1, 12)",,3135.1,3154.5,69971.2
20018,"(2, 0, 1)","(1, 1, 2, 12)",,2876.4,2898.5,47216602628.0
20018,"(2, 0, 1)","(2, 0, 0, 12)",,2845.3,2864.6,114202.8
20018,"(2, 0, 1)","(2, 0, 1, 12)",,3015.9,3038.4,85435988.0
20018,"(2, 0, 1)","(2, 0, 2, 12)",,3212.2,3238.0,390553.7
20018,"(2, 0, 1)","(2, 1, 0, 12)",,2767.5,2786.4,197951.8
20018,"(2, 0, 1)","(2, 1, 1, 12)",,2790.0,2812.1,161557.8
20018,"(2, 0, 1)","(2, 1, 2, 12)",,2808.5,2833.8,3481446984321.0
20018,"(2, 0, 2)","(0, 0, 0, 12)",,3174.4,3191.1,93549.9
20018,"(2, 0, 2)","(0, 0, 1, 12)",,2996.0,3015.7,194899.5
20018,"(2, 0, 2)","(0, 0, 2, 12)",,3573.8,3596.3,8.12374381017071e+19
20018,"(2, 0, 2)","(0, 1, 0, 12)",,3187.0,3203.4,99857.7
20018,"(2, 0, 2)","(0, 1, 1, 12)",,2932.1,2951.4,70060.4
20018,"(2, 0, 2)","(0, 1, 2, 12)",,2929.5,2951.5,325275.9
20018,"(2, 0, 2)","(1, 0, 0, 12)",,3018.0,3037.7,86902.8
20018,"(2, 0, 2)","(1, 0, 1, 12)",,3254.1,3277.1,75122.4
20018,"(2, 0, 2)","(1, 0, 2, 12)",,3402.2,3428.0,341268.6
20018,"(2, 0, 2)","(1, 1, 0, 12)",,2966.3,2985.6,330582.1
20018,"(2, 0, 2)","(1, 1, 1, 12)",,3106.2,3128.8,57065.9
20018,"(2, 0, 2)","(1, 1, 2, 12)",,2830.7,2856.0,78343223237.1
20018,"(2, 0, 2)","(2, 0, 0, 12)",,2844.4,2867.0,91706.5
20018,"(2, 0, 2)","(2, 0, 1, 12)",,3377.2,3403.0,1.4070899536452076e+20
20018,"(2, 0, 2)","(2, 0, 2, 12)",,3469.8,3498.8,369171918.6
20018,"(2, 0, 2)","(2, 1, 0, 12)",,2762.3,2784.4,102770.0
20018,"(2, 0, 2)","(2, 1, 1, 12)",,2827.9,2853.2,75128.9
20018,"(2, 0, 2)","(2, 1, 2, 12)",,2821.1,2849.5,2973570031172.4
20018,"(2, 1, 0)","(0, 0, 0, 12)",,3190.2,3200.3,54350.5
20018,"(2, 1, 0)","(0, 0, 1, 12)",,3040.3,3053.5,53119.7
20018,"(2, 1, 0)","(0, 0, 2, 12)",,2857.5,2873.6,286268.6
20018,"(2, 1, 0)","(0, 1, 0, 12)",,3171.7,3181.5,91983.0
20018,"(2, 1, 0)","(0, 1, 1, 12)",,2990.8,3003.7,94153.2
20018,"(2, 1, 0)","(0, 1, 2, 12)",,2755.3,2771.1,138219009065.7
20018,"(2, 1, 0)","(1, 0, 0, 12)",,3010.0,3023.1,53039.3
20018,"(2, 1, 0)","(1, 0, 1, 12)",,2997.7,3014.1,56803.5
20018,"(2, 1, 0)","(1, 0, 2, 12)",,2835.9,2855.2,291803.6
20018,"(2, 1, 0)","(1, 1, 0, 12)",,2949.3,2962.1,78282.6
20018,"(2, 1, 0)","(1, 1, 1, 12)",,2946.5,2962.6,75589.9
20018,"(2, 1, 0)","(1, 1, 2, 12)",,2710.4,2729.3,1.099794136652133e+22
20018,"(2, 1, 0)","(2, 0, 0, 12)",,2824.3,2840.4,50193.1
20018,"(2, 1, 0)","(2, 0, 1, 12)",,2822.4,2841.7,55481.4
20018,"(2, 1, 0)","(2, 0, 2, 12)",,2818.5,2841.0,301016.5
20018,"(2, 1, 0)","(2, 1, 0, 12)",,2718.2,2733.9,72389.7
20018,"(2, 1, 0)","(2, 1, 1, 12)",,2709.0,2727.9,66066.6
20018,"(2, 1, 0)","(2, 1, 2, 12)",,2721.3,2743.4,3865465.4
20018,"(2, 1, 1)","(0, 0, 0, 12)",,3179.0,3192.4,55187.9
20018,"(2, 1, 1)","(0, 0, 1, 12)",,3007.7,3024.2,55063.3
20018,"(2, 1, 1)","(0, 0, 2, 12)",,2841.7,2861.0,292918.0
20018,"(2, 1, 1)","(0, 1, 0, 12)",,3171.7,3184.9,94857.6
20018,"(2, 1, 1)","(0, 1, 1, 12)",,2924.1,2940.2,19493530.9
20018,"(2, 1, 1)","(0, 1, 2, 12)",,2677.6,2696.5,118524715019.7
20018,"(2, 1, 1)","(1, 0, 0, 12)",,3001.0,3017.4,54525.6
20018,"(2, 1, 1)","(1, 0, 1, 12)",,2996.4,3016.1,55897.7
20018,"(2, 1, 1)","(1, 0, 2, 12)",,2812.0,2834.6,296826.6
20018,"(2, 1, 1)","(1, 1, 0, 12)",,2945.4,2961.5,84461.2
20018,"(2, 1, 1)","(1, 1, 1, 12)",,2944.5,2963.9,17309180.6
20018,"(2, 1, 1)","(1, 1, 2, 12)",,2678.7,2700.8,115615617.6
20018,"(2, 1, 1)","(2, 0, 0, 12)",,2821.6,2840.9,49558.5
20018,"(2, 1, 1)","(2, 0, 1, 12)",,2817.5,2840.1,52507.4
20018,"(2, 1, 1)","(2, 0, 2, 12)",,2813.6,2839.3,291596.0
20018,"(2, 1, 1)","(2, 1, 0, 12)",,2718.1,2737.0,84965.3
20018,"(2, 1, 1)","(2, 1, 1, 12)",,2683.8,2705.9,71785.8
20018,"(2, 1, 1)","(2, 1, 2, 12)",,2707.1,2732.3,3539377.9
20018,"(2, 1, 2)","(0, 0, 0, 12)",,3159.5,3176.2,58517.6
20018,"(2, 1, 2)","(0, 0, 1, 12)",,2968.4,2988.0,57074.2
20018,"(2, 1, 2)","(0, 0, 2, 12)",,2801.1,2823.6,292229.3
20018,"(2, 1, 2)","(0, 1, 0, 12)",,3139.9,3156.3,99476.1
20018,"(2, 1, 2)","(0, 1, 1, 12)",,2882.1,2901.4,117863.8
20018,"(2, 1, 2)","(0, 1, 2, 12)",,2663.9,2685.9,3.1469677667594165e+24
20018,"(2, 1, 2)","(1, 0, 0, 12)",,2966.3,2986.0,56177.8
20018,"(2, 1, 2)","(1, 0, 1, 12)",,2938.5,2961.4,49435.7
20018,"(2, 1, 2)","(1, 0, 2, 12)",,2765.4,2791.1,300515.5
20018,"(2, 1, 2)","(1, 1, 0, 12)",,2946.3,2965.6,83831.6
20018,"(2, 1, 2)","(1, 1, 1, 12)",,2919.3,2941.8,112342.8
20018,"(2, 1, 2)","(1, 1, 2, 12)",,2666.7,2691.9,4.0858336645220785e+24
20018,"(2, 1, 2)","(2, 0, 0, 12)",,2789.7,2812.2,51916.1
20018,"(2, 1, 2)","(2, 0, 1, 12)",,2782.0,2807.8,59403.2
20018,"(2, 1, 2)","(2, 0, 2, 12)",,2760.1,2789.0,300454.4
20018,"(2, 1, 2)","(2, 1, 0, 12)",,2722.1,2744.2,92530.3
20018,"(2, 1, 2)","(2, 1, 1, 12)",,2687.3,2712.5,228723.3
20018,"(2, 1, 2)","(2, 1, 2, 12)",,2688.4,2716.7,3124595.5
20037,"(0, 0, 0)","(0, 0, 0, 12)",,6239.2,6242.5,751699.2
20037,"(0, 0, 0)","(0, 0, 1, 12)",,5770.1,5776.7,717971.2
20037,"(0, 0, 0)","(0, 0, 2, 12)",,5421.1,5430.8,830644.2
20037,"(0, 0, 0)","(0, 1, 0, 12)",,4888.2,4891.5,112113.9
20037,"(0, 0, 0)","(0, 1, 1, 12)",,4606.3,4612.7,107808.0
20037,"(0, 0, 0)","(0, 1, 2, 12)",,4359.3,4368.8,781773.7
20037,"(0, 0, 0)","(1, 0, 0, 12)",,4853.7,4860.3,120728.8
20037,"(0, 0, 0)","(1, 0, 1, 12)",,4827.5,4837.3,113373.8
20037,"(0, 0, 0)","(1, 0, 2, 12)",,4549.4,4562.4,358736.8
20037,"(0, 0, 0)","(1, 1, 0, 12)",,4559.6,4566.0,63159.1
20037,"(0, 0, 0)","(1, 1, 1, 12)",,6034.8,6044.5,1660133122938.4
20037,"(0, 0, 0)","(1, 1, 2, 12)",,5504.8,5517.4,817312828.1
20037,"(0, 0, 0)","(2, 0, 0, 12)",,4544.0,4553.7,92099.7
20037,"(0, 0, 0)","(2, 0, 1, 12)",,7476.0,7489.0,2410189800.5
20037,"(0, 0, 0)","(2, 0, 2, 12)",,6322.9,6339.0,196811559.7
20037,"(0, 0, 0)","(2, 1, 0, 12)",,4228.7,4238.2,94351.5
20037,"(0, 0, 0)","(2, 1, 1, 12)",,5431.6,5444.3,120700.3
20037,"(0, 0, 0)","(2, 1, 2, 12)",,4623.6,4639.4,437319.2
20037,"(0, 0, 1)","(0, 0, 0, 12)",,6058.4,6065.1,747895.0
20037,"(0, 0, 1)","(0, 0, 1, 12)",,819455.5,819465.4,328619332.6
20037,"(0, 0, 1)","(0, 0, 2, 12)",,783023.5,783036.4,4630243859.4
20037,"(0, 0, 1)","(0, 1, 0, 12)",,4932.4,4939.0,110736.3
20037,"(0, 0, 1)","(0, 1, 1, 12)",,6926.3,6936.0,260187.2
20037,"(0, 0, 1)","(0, 1, 2, 12)",,5364.1,5376.7,435794271.3
20037,"(0, 0, 1)","(1, 0, 0, 12)",,5720.6,5730.5,175453.1
20037,"(0, 0, 1)","(1, 0, 1, 12)",,5665.4,5678.6,110104.9
20037,"(0, 0, 1)","(1, 0, 2, 12)",,5324.5,5340.6,232520627.0
20037,"(0, 0, 1)","(1, 1, 0, 12)",,4470.9,4480.6,56897.9
20037,"(0, 0, 1)","(1, 1, 1, 12)",,6788.8,6801.7,3399091.7
20037,"(0, 0, 1)","(1, 1, 2, 12)",,5303.1,5318.9,11268183.5
20037,"(0, 0, 1)","(2, 0, 0, 12)",,5379.6,5392.6,88362.5
20037,"(0, 0, 1)","(2, 0, 1, 12)",,5381.6,5397.8,293222.6
20037,"(0, 0, 1)","(2, 0, 2, 12)",,5326.7,5346.1,697248.1
20037,"(0, 0, 1)","(2, 1, 0, 12)",,4179.3,4192.0,93119.0
20037,"(0, 0, 1)","(2, 1, 1, 12)",,5417.7,5433.5,405357438337.3
20037,"(0, 0, 1)","(2, 1, 2, 12)",,5288.9,5307.9,1064788617.3
20037,"(0, 0, 2)","(0, 0, 0, 12)",,5997.6,6007.6,746062.3
20037,"(0, 0, 2)","(0, 0, 1, 12)",,813571.2,813584.3,671908299.8
20037,"(0, 0, 2)","(0, 0, 2, 12)",,812913.5,812929.6,970420.4
20037,"(0, 0, 2)","(0, 1, 0, 12)",,4867.6,4877.5,109632.2
20037,"(0, 0, 2)","(0, 1, 1, 12)",,6998.8,7011.7,930532.7
20037,"(0, 0, 2)","(0, 1, 2, 12)",,5653.5,5669.3,9018416534.5
20037,"(0, 0, 2)","(1, 0, 0, 12)",,6681.7,6694.9,1786676.5
20037,"(0, 0, 2)","(1, 0, 1, 12)",,6672.3,6688.7,70841452454.0
20037,"(0, 0, 2)","(1, 0, 2, 12)",,78377.5,78396.8,503552.8
20037,"(0, 0, 2)","(1, 1, 0, 12)",,4531.7,4544.6,105296.8
20037,"(0, 0, 2)","(1, 1, 1, 12)",,9731.5,9747.6,1608649963976.4
20037,"(0, 0, 2)","(1, 1, 2, 12)",,5411.1,5430.0,4592763181.0
20037,"(0, 0, 2)","(2, 0, 0, 12)",,5384.4,5400.6,133479.9
20037,"(0, 0, 2)","(2, 0, 1, 12)",,112056.4,112075.9,2977700.9
20037,"(0, 0, 2)","(2, 0, 2, 12)",,66165.6,66188.1,576219785.8
20037,"(0, 0, 2)","(2, 1, 0, 12)",,4163.2,4179.1,63659.0
20037,"(0, 0, 2)","(2, 1, 1, 12)",,5482.8,5501.8,1151650343059.8
20037,"(0, 0, 2)","(2, 1, 2, 12)",,5311.3,5333.3,13732902160.7
20037,"(0, 1, 0)","(0, 0, 0, 12)",,4178.9,4182.3,93344.6
20037,"(0, 1, 0)","(0, 0, 1, 12)",,3949.7,3956.2,76782.0
20037,"(0, 1, 0)","(0, 0, 2, 12)",,3675.1,3684.8,280154.9
20037,"(0, 1, 0)","(0, 1, 0, 12)",,4041.5,4044.8,92810.2
20037,"(0, 1, 0)","(0, 1, 1, 12)",,3763.0,3769.4,86687.9
20037,"(0, 1, 0)","(0, 1, 2, 12)",,3519.4,3528.8,306591.2
20037,"(0, 1, 0)","(1, 0, 0, 12)",,3963.6,3970.2,100333.5
20037,"(0, 1, 0)","(1, 0, 1, 12)",,3941.2,3951.0,85697.0
20037,"(0, 1, 0)","(1, 0, 2, 12)",,3675.9,3688.8,329510.9
20037,"(0, 1, 0)","(1, 1, 0, 12)",,3694.6,3701.0,82331.2
20037,"(0, 1, 0)","(1, 1, 1, 12)",,3674.2,3683.9,87888.1
20037,"(0, 1, 0)","(1, 1, 2, 12)",,3442.0,3454.6,300485.6
20037,"(0, 1, 0)","(2, 0, 0, 12)",,3679.2,3688.9,109901.7
20037,"(0, 1, 0)","(2, 0, 1, 12)",,3678.6,3691.5,104172.5
20037,"(0, 1, 0)","(2, 0, 2, 12)",,3660.6,3676.7,329192.9
20037,"(0, 1, 0)","(2, 1, 0, 12)",,3448.2,3457.7,72768.5
20037,"(0, 1, 0)","(2, 1, 1, 12)",,3444.1,3456.8,70651.7
20037,"(0, 1, 0)","(2, 1, 2, 12)",,3429.7,3445.5,309294.5
20037,"(0, 1, 1)","(0, 0, 0, 12)",,3979.0,3985.7,92136.6
20037,"(0, 1, 1)","(0, 0, 1, 12)",,3755.2,3765.1,76662.5
20037,"(0, 1, 1)","(0, 0, 2, 12)",,3516.8,3529.7,284319.7
20037,"(0, 1, 1)","(0, 1, 0, 12)",,4030.4,4037.0,96834.9
20037,"(0, 1, 1)","(0, 1, 1, 12)",,3620.4,3630.1,96070.7
20037,"(0, 1, 1)","(0, 1, 2, 12)",,3351.3,3363.9,308466.6
20037,"(0, 1, 1)","(1, 0, 0, 12)",,3793.7,3803.6,91891.4
20037,"(0, 1, 1)","(1, 0, 1, 12)",,3757.1,3770.2,76692.2
20037,"(0, 1, 1)","(1, 0, 2, 12)",,3518.8,3534.9,333699.8
20037,"(0, 1, 1)","(1, 1, 0, 12)",,3691.6,3701.3,80969.5
20037,"(0, 1, 1)","(1, 1, 1, 12)",,3620.6,3633.4,109571.5
20037,"(0, 1, 1)","(1, 1, 2, 12)",,3350.5,3366.2,1628159.0
20037,"(0, 1, 1)","(2, 0, 0, 12)",,3569.0,3581.9,99778.8
20037,"(0, 1, 1)","(2, 0, 1, 12)",,3571.0,3587.1,220724.5
20037,"(0, 1, 1)","(2, 0, 2, 12)",,3520.7,3540.0,333171.9
20037,"(0, 1, 1)","(2, 1, 0, 12)",,3386.1,3398.8,83927.8
20037,"(0, 1, 1)","(2, 1, 1, 12)",,3387.8,3403.6,84492.2
20037,"(0, 1, 1)","(2, 1, 2, 12)",,3349.7,3368.7,300283.8
20037,"(0, 1, 2)","(0, 0, 0, 12)",,3661.1,3671.1,92115.1
20037,"(0, 1, 2)","(0, 0, 1, 12)",,3458.4,3471.5,77482.9
20037,"(0, 1, 2)","(0, 0, 2, 12)",,3220.4,3236.5,290011.9
20037,"(0, 1, 2)","(0, 1, 0, 12)",,3998.7,4008.6,100993.2
20037,"(0, 1, 2)","(0, 1, 1, 12)",,3489.5,3502.4,122396.9
20037,"(0, 1, 2)","(0, 1, 2, 12)",,3257.7,3273.4,318608.8
20037,"(0, 1, 2)","(1, 0, 0, 12)",,3719.9,3733.0,90602.9
20037,"(0, 1, 2)","(1, 0, 1, 12)",,3528.3,3544.7,77954.5
20037,"(0, 1, 2)","(1, 0, 2, 12)",,3240.5,3259.8,292861.7
20037,"(0, 1, 2)","(1, 1, 0, 12)",,3569.5,3582.5,81103.3
20037,"(0, 1, 2)","(1, 1, 1, 12)",,3491.1,3507.2,11170347497.9
20037,"(0, 1, 2)","(1, 1, 2, 12)",,3254.8,3273.7,304132.2
20037,"(0, 1, 2)","(2, 0, 0, 12)",,3499.0,3515.2,99534.4
20037,"(0, 1, 2)","(2, 0, 1, 12)",,3500.8,3520.2,104757.7
20037,"(0, 1, 2)","(2, 0, 2, 12)",,3265.1,3287.6,337585.1
20037,"(0, 1, 2)","(2, 1, 0, 12)",,3312.0,3327.9,68736.5
20037,"(0, 1, 2)","(2, 1, 1, 12)",,3313.6,3332.6,76337.6
20037,"(0, 1, 2)","(2, 1, 2, 12)",,3256.8,3278.8,309134.0
20037,"(1, 0, 0)","(0, 0, 0, 12)",,4157.5,4164.2,114054.2
20037,"(1, 0, 0)","(0, 0, 1, 12)",,3932.0,3941.9,145574.9
20037,"(1, 0, 0)","(0, 0, 2, 12)",,3790.6,3803.5,387011.3
20037,"(1, 0, 0)","(0, 1, 0, 12)",,4061.9,4068.4,117616.9
20037,"(1, 0, 0)","(0, 1, 1, 12)",,3829.4,3839.1,119551.1
20037,"(1, 0, 0)","(0, 1, 2, 12)",,3502.9,3515.5,3025205.0
20037,"(1, 0, 0)","(1, 0, 0, 12)",,3932.0,3941.9,106644.7
20037,"(1, 0, 0)","(1, 0, 1, 12)",,3933.5,3946.6,109594.1
20037,"(1, 0, 0)","(1, 0, 2, 12)",,3778.0,3794.2,349494.2
20037,"(1, 0, 0)","(1, 1, 0, 12)",,3729.2,3738.9,109241.3
20037,"(1, 0, 0)","(1, 1, 1, 12)",,5081.3,5094.2,161135.4
20037,"(1, 0, 0)","(1, 1, 2, 12)",,4094.3,4110.1,2592907.6
20037,"(1, 0, 0)","(2, 0, 0, 12)",,3669.5,3682.4,87393.0
20037,"(1, 0, 0)","(2, 0, 1, 12)",,3813.5,3829.6,1689257.2
20037,"(1, 0, 0)","(2, 0, 2, 12)",,4421.2,4440.6,408273.9
20037,"(1, 0, 0)","(2, 1, 0, 12)",,3486.5,3499.1,10733081.6
20037,"(1, 0, 0)","(2, 1, 1, 12)",,4115.2,4131.0,3794939.1
20037,"(1, 0, 0)","(2, 1, 2, 12)",,4090.5,4109.5,935974.6
20037,"(1, 0, 1)","(0, 0, 0, 12)",,3948.0,3958.1,112122.5
20037,"(1, 0, 1)","(0, 0, 1, 12)",,3727.8,3741.0,109777.8
20037,"(1, 0, 1)","(0, 0, 2, 12)",,4289.1,4305.2,534468.0
20037,"(1, 0, 1)","(0, 1, 0, 12)",,3967.3,3977.1,123570.0
20037,"(1, 0, 1)","(0, 1, 1, 12)",,5246.4,5259.3,11405596886.4
20037,"(1, 0, 1)","(0, 1, 2, 12)",,3631.9,3647.7,3860725.1
20037,"(1, 0, 1)","(1, 0, 0, 12)",,3746.2,3759.4,108498.6
20037,"(1, 0, 1)","(1, 0, 1, 12)",,3729.8,3746.2,110675.9
20037,"(1, 0, 1)","(1, 0, 2, 12)",,4073.3,4092.7,362503.9
20037,"(1, 0, 1)","(1, 1, 0, 12)",,3697.3,3710.3,130920.3
20037,"(1, 0, 1)","(1, 1, 1, 12)",,4423.4,4439.5,391489004717.2
20037,"(1, 0, 1)","(1, 1, 2, 12)",,3767.6,3786.6,4342539.4
20037,"(1, 0, 1)","(2, 0, 0, 12)",,3526.8,3543.0,105044.6
20037,"(1, 0, 1)","(2, 0, 1, 12)",,3977.7,3997.1,1136102.3
20037,"(1, 0, 1)","(2, 0, 2, 12)",,4367.8,4390.4,492954.9
20037,"(1, 0, 1)","(2, 1, 0, 12)",,3379.2,3395.0,107648.5
20037,"(1, 0, 1)","(2, 1, 1, 12)",,3993.1,4012.1,204092.6
20037,"(1, 0, 1)","(2, 1, 2, 12)",,3756.1,3778.2,10975919.4
20037,"(1, 0, 2)","(0, 0, 0, 12)",,3848.2,3861.6,109410.4
20037,"(1, 0, 2)","(0, 0, 1, 12)",,3631.1,3647.5,106621.0
20037,"(1, 0, 2)","(0, 0, 2, 12)",,4708.8,4728.1,1197427.4
20037,"(1, 0, 2)","(0, 1, 0, 12)",,4077.0,4090.1,126143.1
20037,"(1, 0, 2)","(0, 1, 1, 12)",,4109.4,4125.5,4683913370161133.0
20037,"(1, 0, 2)","(0, 1, 2, 12)",,3465.0,3484.0,837126.8
20037,"(1, 0, 2)","(1, 0, 0, 12)",,3667.3,3683.7,108088.3
20037,"(1, 0, 2)","(1, 0, 1, 12)",,3671.0,3690.7,83792.9
20037,"(1, 0, 2)","(1, 0, 2, 12)",,4052.8,4075.4,412905.9
20037,"(1, 0, 2)","(1, 1, 0, 12)",,3578.1,3594.2,119105.2
20037,"(1, 0, 2)","(1, 1, 1, 12)",,4449.7,4469.0,2.5607630384452065e+26
20037,"(1, 0, 2)","(1, 1, 2, 12)",,3707.6,3729.6,25446464.9
20037,"(1, 0, 2)","(2, 0, 0, 12)",,3450.8,3470.2,104084.9
20037,"(1, 0, 2)","(2, 0, 1, 12)",,4267.2,4289.8,2670918.8
20037,"(1, 0, 2)","(2, 0, 2, 12)",,4346.5,4372.2,634913.1
20037,"(1, 0, 2)","(2, 1, 0, 12)",,3316.5,3335.5,89407.6
20037,"(1, 0, 2)","(2, 1, 1, 12)",,3850.6,3872.7,167280.9
20037,"(1, 0, 2)","(2, 1, 2, 12)",,3653.8,3679.0,884755.7
20037,"(1, 1, 0)","(0, 0, 0, 12)",,3686.0,3692.7,162760.0
20037,"(1, 1, 0)","(0, 0, 1, 12)",,3464.9,3474.8,171578.5
20037,"(1, 1, 0)","(0, 0, 2, 12)",,3237.9,3250.8,388889.9
20037,"(1, 1, 0)","(0, 1, 0, 12)",,3673.2,3679.8,236129.1
20037,"(1, 1, 0)","(0, 1, 1, 12)",,3431.1,3440.7,206033.9
20037,"(1, 1, 0)","(0, 1, 2, 12)",,3166.6,3179.3,421113.8
20037,"(1, 1, 0)","(1, 0, 0, 12)",,3432.7,3442.6,158522.3
20037,"(1, 1, 0)","(1, 0, 1, 12)",,3439.4,3452.5,153864.7
20037,"(1, 1, 0)","(1, 0, 2, 12)",,3238.7,3254.9,388234.6
20037,"(1, 1, 0)","(1, 1, 0, 12)",,3336.1,3345.8,178434.8
20037,"(1, 1, 0)","(1, 1, 1, 12)",,3367.8,3380.7,160684.0
20037,"(1, 1, 0)","(1, 1, 2, 12)",,3148.9,3164.7,427185.3
20037,"(1, 1, 0)","(2, 0, 0, 12)",,3235.7,3248.6,150515.4
20037,"(1, 1, 0)","(2, 0, 1, 12)",,3238.2,3254.3,150579.7
20037,"(1, 1, 0)","(2, 0, 2, 12)",,3239.7,3259.1,389207.9
20037,"(1, 1, 0)","(2, 1, 0, 12)",,3089.8,3102.5,120661.9
20037,"(1, 1, 0)","(2, 1, 1, 12)",,3093.2,3109.0,158787.1
20037,"(1, 1, 0)","(2, 1, 2, 12)",,3093.7,3112.7,366019.5
20037,"(1, 1, 1)","(0, 0, 0, 12)",,3625.2,3635.3,152867.8
20037,"(1, 1, 1)","(0, 0, 1, 12)",,3319.1,3332.3,146153.4
20037,"(1, 1, 1)","(0, 0, 2, 12)",,3110.2,3126.3,356084.8
20037,"(1, 1, 1)","(0, 1, 0, 12)",,3615.7,3625.6,225692.9
20037,"(1, 1, 1)","(0, 1, 1, 12)",,3311.5,3324.4,191856.2
20037,"(1, 1, 1)","(0, 1, 2, 12)",,3024.1,3039.8,360598.4
20037,"(1, 1, 1)","(1, 0, 0, 12)",,3342.7,3355.8,131614.7
20037,"(1, 1, 1)","(1, 0, 1, 12)",,3309.9,3326.3,126703.4
20037,"(1, 1, 1)","(1, 0, 2, 12)",,3111.1,3130.4,365727.6
20037,"(1, 1, 1)","(1, 1, 0, 12)",,3312.9,3325.8,195204.0
20037,"(1, 1, 1)","(1, 1, 1, 12)",,3284.9,3301.1,158844.3
20037,"(1, 1, 1)","(1, 1, 2, 12)",,2989.4,3008.3,10606037.6
20037,"(1, 1, 1)","(2, 0, 0, 12)",,3125.1,3141.3,130664.6
20037,"(1, 1, 1)","(2, 0, 1, 12)",,3126.7,3146.0,110144.7
20037,"(1, 1, 1)","(2, 0, 2, 12)",,3111.9,3134.5,366587.1
20037,"(1, 1, 1)","(2, 1, 0, 12)",,3027.9,3043.7,151085.2
20037,"(1, 1, 1)","(2, 1, 1, 12)",,3027.8,3046.7,767683.9
20037,"(1, 1, 1)","(2, 1, 2, 12)",,3025.4,3047.4,2939103910627.7
20037,"(1, 1, 2)","(0, 0, 0, 12)",,3477.8,3491.1,115724.2
20037,"(1, 1, 2)","(0, 0, 1, 12)",,3271.3,3287.7,117759.6
20037,"(1, 1, 2)","(0, 0, 2, 12)",,3080.4,3099.7,345323.9
20037,"(1, 1, 2)","(0, 1, 0, 12)",,3504.7,3517.9,174682.4
20037,"(1, 1, 2)","(0, 1, 1, 12)",,3176.0,3192.1,128565.6
20037,"(1, 1, 2)","(0, 1, 2, 12)",,2943.4,2962.3,9273729.6
20037,"(1, 1, 2)","(1, 0, 0, 12)",,3337.4,3353.9,109247.6
20037,"(1, 1, 2)","(1, 0, 1, 12)",,3269.0,3288.7,106203.3
20037,"(1, 1, 2)","(1, 0, 2, 12)",,3088.8,3111.3,344867.1
20037,"(1, 1, 2)","(1, 1, 0, 12)",,3245.5,3261.7,156999.1
20037,"(1, 1, 2)","(1, 1, 1, 12)",,3192.0,3211.3,112621.5
20037,"(1, 1, 2)","(1, 1, 2, 12)",,2924.1,2946.2,6127885.0
20037,"(1, 1, 2)","(2, 0, 0, 12)",,3134.7,3154.1,109002.3
20037,"(1, 1, 2)","(2, 0, 1, 12)",,3136.6,3159.2,105472.2
20037,"(1, 1, 2)","(2, 0, 2, 12)",,3104.2,3129.9,345660.6
20037,"(1, 1, 2)","(2, 1, 0, 12)",,2995.6,3014.6,105781.6
20037,"(1, 1, 2)","(2, 1, 1, 12)",,2996.6,3018.8,124971.7
20037,"(1, 1, 2)","(2, 1, 2, 12)",,2964.3,2989.4,5063593.0
20037,"(2, 0, 0)","(0, 0, 0, 12)",,3688.0,3698.0,147232.9
20037,"(2, 0, 0)","(0, 0, 1, 12)",,3987.7,4000.9,103217.8
20037,"(2, 0, 0)","(0, 0, 2, 12)",,3722.3,3738.5,422790.5
20037,"(2, 0, 0)","(0, 1, 0, 12)",,3655.6,3665.4,174161.7
20037,"(2, 0, 0)","(0, 1, 1, 12)",,3487.1,3500.0,171800.6
20037,"(2, 0, 0)","(0, 1, 2, 12)",,3272.5,3288.3,2532972625.5
20037,"(2, 0, 0)","(1, 0, 0, 12)",,3766.7,3779.8,121476.1
20037,"(2, 0, 0)","(1, 0, 1, 12)",,3965.8,3982.2,109622.1
20037,"(2, 0, 0)","(1, 0, 2, 12)",,3784.9,3804.3,436274.2
20037,"(2, 0, 0)","(1, 1, 0, 12)",,3357.4,3370.3,176666.8
20037,"(2, 0, 0)","(1, 1, 1, 12)",,3742.5,3758.7,133806.2
20037,"(2, 0, 0)","(1, 1, 2, 12)",,3434.5,3453.5,78032482.1
20037,"(2, 0, 0)","(2, 0, 0, 12)",,3237.7,3253.9,131785.2
20037,"(2, 0, 0)","(2, 0, 1, 12)",,3678.0,3697.4,4.890278770035664e+17
